다원시스,068240,23396,23010,11722,11722,11722,11722,0,False,False,0.0,0,-,0,
대교,019680,5480,5480,3690,3690,3690,3690,0,False,False,0.0,0,-,0,
대덕,008060,10150,10150,9250,7972,7269,6566,1,False,False,0.0,0,-,20210520,
대덕전자,353200,17900,17900,9630,9630,9630,9630,0,False,False,0.0,0,-,20200715,
대동,000490,13750,13750,3600,3600,3600,3600,0,False,False,0.0,0,-,0,
대동금속,020400,16150,16150,7720,7720,7720,7720,0,False,False,0.0,0,-,0,
대동스틸,048470,9570,9570,3980,3980,3980,3980,0,False,False,0.0,0,-,0,
대륙제관,004780,6900,6900,2765,2765,2765,2765,0,False,False,0.0,0,-,0,
대림B&Co,005750,7850,7850,2405,2405,2405,2405,0,False,False,0.0,0,-,0,
대림제지,017650,16500,16500,5950,5950,5950,5950,0,False,False,0.0,0,-,0,
대명소노시즌,007720,1820,1820,1410,1215,1108,1001,0,False,False,0.0,0,-,20201209,
대모,317850,6930,6930,2670,2670,2670,2670,0,False,False,0.0,0,-,0,
대보마그네틱,290670,46650,43050,19800,19800,19800,19800,0,False,False,0.0,0,-,0,
대봉엘에스,078140,16200,11900,5390,5390,5390,5390,0,False,False,0.0,0,-,0,
대상,001680,31250,31250,14500,14500,14500,14500,0,False,False,0.0,0,-,0,
대상홀딩스,084690,13350,13350,3915,3915,3915,3915,0,False,False,0.0,0,-,0,
대성미생물,036480,27250,27250,19000,16390,14954,13518,0,False,False,0.0,0,-,20200702,
대성산업,128820,6280,6280,2410,2410,2410,2410,0,False,False,0.0,0,-,0,
대성에너지,117580,7070,7070,4160,4160,4160,4160,0,False,False,0.0,0,-,0,
대성창투,027830,6130,6130,2460,2121,1935,1749,0,False,False,0.0,0,-,20210208,
대성파인텍,104040,3540,3540,2975,2564,2338,2112,0,False,False,0.0,0,-,20210107,
대성홀딩스,016710,35800,35800,8280,8280,8280,8280,0,False,False,0.0,0,-,0,
대신정보통신,020180,2390,2390,744,744,744,744,0,False,False,0.0,0,-,0,
대신증권,003540,20650,20650,7810,7810,7810,7810,0,False,False,0.0,0,-,0,
대아티아이,045390,7910,6630,2915,2915,2915,2915,0,False,False,0.0,0,-,20200624,
대양금속,009190,6050,5210,1965,1965,1965,1965,0,False,False,0.0,0,-,20200720,
대양전기공업,108380,22700,22700,9340,9340,9340,9340,0,False,False,0.0,0,-,0,
대영포장,014160,4015,4015,1845,1590,1450,1310,0,False,False,0.0,0,-,20201130,
대우건설,047040,9540,9540,2780,2780,2780,2780,0,False,False,0.0,0,-,0,
대우부품,009320,3440,3420,1680,1680,1680,1680,0,False,False,0.0,0,-,0,
대우조선해양,042660,40750,40750,13950,13950,13950,13950,0,False,False,0.0,0,-,0,
대웅,003090,86700,86700,60400,52120,47566,43012,0,False,False,0.0,0,-,20201217,
대웅제약,069620,286500,286500,175500,151200,137835,124470,0,False,False,0.0,0,-,20201217,
대원,007680,12950,11600,6790,6790,6790,6790,0,False,False,0.0,0,-,0,
대원강업,000430,5190,5190,2605,2605,2605,2605,0,False,False,0.0,0,-,0,
대원미디어,048910,55700,55700,4240,4240,4240,4240,0,False,False,0.0,0,-,0,
대원산업,005710,9100,9100,3650,3650,3650,3650,0,False,False,0.0,0,-,0,
대원전선,006340,2470,2470,2145,1848,1685,1522,1,False,False,0.0,0,-,20210601,
대원제약,003220,30916,20324,11212,11212,11212,11212,0,False,False,0.0,0,-,0,
대원화성,024890,3610,3610,2655,2289,2088,1887,0,False,False,0.0,0,-,20210318,
대유,290380,12441,11641,5003,5003,5003,5003,0,False,False,0.0,0,-,0,
대유에이피,290120,9220,9220,7180,7180,7180,7180,0,False,False,0.0,0,-,0,
대유플러스,000300,1485,1485,1250,1078,984,890,0,False,False,0.5,1078,-,20210419,
대정화금,120240,48850,43200,43900,37840,34507,31174,0,False,False,0.0,0,-,20200826,
대주산업,003310,3255,3255,810,810,810,810,0,False,False,0.0,0,-,0,
대주전자재료,078600,54600,54600,11250,11250,11250,11250,0,False,False,0.0,0,-,0,
대창,012800,3015,3015,828,828,828,828,0,False,False,0.0,0,-,0,
대창단조,015230,10650,10650,4200,4200,4200,4200,0,False,False,0.0,0,-,0,
대창스틸,140520,4420,4420,1350,1350,1350,1350,0,False,False,0.0,0,-,0,
대한과학,131220,30400,30400,10750,9280,8472,7664,0,False,False,0.0,0,-,20201021,
대한광통신,010170,5090,4275,1765,1765,1765,1765,0,False,False,0.0,0,-,0,
대한뉴팜,054670,15950,13400,7150,7150,7150,7150,0,False,False,0.0,0,-,0,
대한약품,023910,47700,45850,25650,25650,25650,25650,0,False,False,0.0,0,-,0,
대한유화,006650,405500,405500,70000,70000,70000,70000,0,False,False,0.0,0,-,0,
대한제강,084010,25400,25400,4060,4060,4060,4060,0,False,False,0.0,0,-,0,
대한제당,001790,4790,4790,1645,1645,1645,1645,0,False,False,0.0,0,-,0,
대한제분,001130,203000,203000,100000,100000,100000,100000,0,False,False,0.0,0,-,0,
대한항공,003490,34300,34300,11606,11606,11606,11606,0,False,False,0.0,0,-,0,
대한해운,005880,3990,3990,1971,1700,1551,1402,0,False,False,0.0,0,-,20201109,
대한화섬,003830,153000,153000,62400,62400,62400,62400,0,False,False,0.0,0,-,0,
대현,016090,3045,3045,1600,1600,1600,1600,0,False,False,0.0,0,-,0,
대호에이엘,069460,4245,4245,3545,3056,2787,2518,1,False,False,0.0,0,-,20210511,
대화제약,067080,23000,20000,7210,7210,7210,7210,0,False,False,0.0,0,-,0,
더네이쳐홀딩스,298540,64700,64700,38850,38850,38850,38850,0,False,False,0.0,0,-,0,
더블유게임즈,192080,85800,75000,39050,39050,39050,39050,0,False,False,0.0,0,-,0,
더블유에스아이,299170,5800,5470,2216,2216,2216,2216,0,False,False,0.0,0,-,0,
더존비즈온,012510,136000,117500,65400,65400,65400,65400,0,False,False,0.0,0,-,0,
덕산네오룩스,213420,49500,49500,26050,26050,26050,26050,0,False,False,0.0,0,-,0,
덕산테코피아,317330,23200,23200,10000,10000,10000,10000,0,False,False,0.0,0,-,0,
덕산하이메탈,077360,15800,15800,13150,11350,10360,9370,0,False,False,0.0,0,-,20201228,
덕성,004830,32850,32850,9620,8288,7555,6822,0,False,False,0.0,0,-,20201111,
덕신하우징,090410,2055,2055,935,935,935,935,0,False,False,0.0,0,-,0,
덕양산업,024900,4670,4670,2125,1831,1669,1507,0,False,False,0.0,0,-,20200812,
덕우전자,263600,11150,11150,5100,5100,5100,5100,0,False,False,0.0,0,-,0,
데이타솔루션,263800,11600,8200,8430,7266,6626,5986,0,False,False,0.0,0,-,20200709,
덱스터,206560,8710,8710,3780,3780,3780,3780,0,False,False,0.0,0,-,0,
덴티움,145720,70600,70600,30150,30150,30150,30150,0,False,False,0.0,0,-,0,
도이치모터스,067990,8950,8950,5441,5441,5441,5441,0,False,False,0.0,0,-,0,
도화엔지니어링,002150,10250,10250,5840,5840,5840,5840,0,False,False,0.0,0,-,0,
동구바이오제약,006620,16074,16074,11184,9641,8792,7943,0,False,False,0.0,0,-,20210215,
동국S&C,100130,11250,8790,5310,4578,4175,3772,0,False,False,0.0,0,-,20200626,
동국산업,005160,4640,4640,1740,1740,1740,1740,0,False,False,0.0,0,-,0,
동국알앤에스,075970,7880,7880,5510,4751,4334,3917,0,False,False,0.0,0,-,20210315,
동국제강,001230,27850,27850,5720,4928,4492,4056,0,False,False,0.0,0,-,20200603,
동국제약,086450,36150,33650,14555,14555,14555,14555,0,False,False,0.0,0,-,0,
동남합성,023450,70000,70000,27050,27050,27050,27050,0,False,False,0.0,0,-,0,
동방,004140,13950,13950,3015,2598,2369,2140,0,False,False,0.0,0,-,20210111,
동방아그로,007590,8530,8530,5000,5000,5000,5000,0,False,False,0.0,0,-,0,
동부건설,005960,14500,14500,6820,6820,6820,6820,0,False,False,0.0,0,-,0,
동서,026960,44500,44500,15300,15300,15300,15300,0,False,False,0.0,0,-,0,
동성제약,002210,17250,17000,8500,8500,8500,8500,0,False,False,0.0,0,-,20210106,
동성케미컬,102260,6790,6790,2755,2755,2755,2755,0,False,False,0.0,0,-,0,
동성화인텍,033500,14500,14500,5850,5850,5850,5850,0,False,False,0.0,0,-,0,
동신건설,025950,67900,67900,4510,4510,4510,4510,0,False,False,1.0,49650,-,20210408,
동아쏘시오홀딩스,000640,157500,157500,72400,72400,72400,72400,0,False,False,0.0,0,-,0,
동아에스티,170900,108500,92900,73600,73600,73600,73600,0,False,False,0.0,0,-,0,
동아엘텍,088130,11100,11100,5300,5300,5300,5300,0,False,False,0.0,0,-,0,
동아지질,028100,24000,24000,11400,11400,11400,11400,0,False,False,0.0,0,-,0,
동아타이어,282690,13750,13750,9900,9900,9900,9900,0,False,False,0.0,0,-,0,
동아화성,041930,17850,17850,8810,7592,6922,6252,0,False,False,0.0,0,-,20200716,
동양,001520,1535,1535,902,902,902,902,0,False,False,0.0,0,-,20200228,
동양생명,082640,6330,6330,2080,2080,2080,2080,0,False,False,0.0,0,-,0,
동양에스텍,060380,5870,5870,1069,1069,1069,1069,0,False,False,0.0,0,-,0,
동양이엔피,079960,26200,26200,8540,8540,8540,8540,0,False,False,0.0,0,-,0,
동양철관,008970,2040,2040,789,789,789,789,0,False,False,0.0,0,-,0,
동양파일,228340,8300,8300,1410,1410,1410,1410,0,False,False,0.0,0,-,0,
동양피스톤,092780,7590,7450,7200,6204,5656,5108,0,False,False,0.0,0,-,20200915,
동우팜투테이블,088910,3890,3750,2400,2400,2400,2400,0,False,False,0.0,0,-,0,
동원F&B,049770,249000,249000,152000,152000,152000,152000,0,False,False,0.0,0,-,0,
동원개발,013120,7040,7040,3400,3400,3400,3400,0,False,False,0.0,0,-,0,
동원산업,006040,309500,309500,151500,151500,151500,151500,0,False,False,0.0,0,-,0,
동원수산,030720,10300,10300,6370,6370,6370,6370,0,False,False,0.0,0,-,0,
동원시스템즈,014820,63400,63400,17600,17600,17600,17600,0,False,False,0.0,0,-,0,
동일고무벨트,163560,14741,11550,3754,3754,3754,3754,0,False,False,0.0,0,-,0,
동일금속,109860,14400,14400,10000,10000,10000,10000,0,False,False,0.0,0,-,0,
동일기연,032960,24050,24050,8937,8937,8937,8937,0,False,False,0.0,0,-,0,
동일산업,004890,108000,108000,44400,44400,44400,44400,0,False,False,0.0,0,-,0,
동일제강,002690,6100,6100,4910,4232,3859,3486,1,False,False,0.0,0,-,20210506,
동진쎄미켐,005290,38850,38400,10500,10500,10500,10500,0,False,False,0.0,0,-,0,
동화기업,025900,85400,85400,12200,12200,12200,12200,0,False,False,0.0,0,-,0,
동화약품,000020,34450,25500,14750,12710,11588,10466,0,False,False,0.0,0,-,20200605,
두산,000150,90200,90200,32400,32400,32400,32400,0,False,False,0.0,0,-,0,
두산밥캣,241560,59400,59400,17150,17150,17150,17150,0,False,False,0.0,0,-,0,
두산인프라코어,042670,15000,15000,7480,6448,5880,5312,0,False,False,0.0,0,-,20200616,
두산퓨얼셀,336260,65400,65400,58185,50149,45729,41309,0,False,False,0.0,0,-,20200907,
두올,016740,5890,5890,5040,4344,3961,3578,0,False,False,0.0,0,-,20210302,
드림시큐리티,203650,6150,6150,1400,1400,1400,1400,0,False,False,0.0,0,-,0,
드림씨아이에스,223250,28100,22000,23550,23550,23550,23550,0,False,False,0.0,0,-,0,
드림텍,192650,21575,13950,12540,10822,9877,8932,0,False,False,0.0,0,-,20200713,
디바이스이엔지,187870,59100,59100,10100,10100,10100,10100,0,False,False,0.0,0,-,0,
디스플레이텍,066670,5850,5850,5130,4422,4033,3644,0,False,False,0.0,0,-,20210323,
디씨엠,024090,20950,20950,9950,9950,9950,9950,0,False,False,0.0,0,-,0,
디아이,003160,8310,8310,2170,2170,2170,2170,0,False,False,0.0,0,-,0,
디아이티,110990,14350,14350,6050,6050,6050,6050,0,False,False,0.0,0,-,20201229,
디알젬,263690,25850,18500,5210,5210,5210,5210,0,False,False,0.0,0,-,0,
디알텍,214680,1835,1835,1090,1090,1090,1090,0,False,False,0.0,0,-,0,
디앤씨미디어,263720,61900,61900,53000,45680,41654,37628,0,False,False,1.0,43667,-,20210413,
디에스케이,109740,8870,8030,5200,5200,5200,5200,0,False,False,0.0,0,-,0,
디에이치피코리아,131030,9450,9450,5750,5750,5750,5750,0,False,False,0.0,0,-,0,
디에이테크놀로지,196490,10425,8670,8925,7695,7019,6343,0,False,False,0.0,0,-,20200805,
디에이피,066900,5350,5350,2170,2170,2170,2170,0,False,False,0.0,0,-,0,
디엔에프,092070,28200,28200,5950,5950,5950,5950,0,False,False,0.0,0,-,0,
디오,039840,43250,43250,23650,23650,23650,23650,0,False,False,0.0,0,-,0,
디와이,013570,6530,6530,3240,3240,3240,3240,0,False,False,0.0,0,-,0,
디와이파워,210540,21250,21250,5960,5960,5960,5960,0,False,False,0.0,0,-,0,
디와이피엔에프,104460,31350,31350,7400,7400,7400,7400,0,False,False,0.0,0,-,0,
디지캡,197140,9200,9200,3050,3050,3050,3050,0,False,False,0.0,0,-,20200826,
디지털대성,068930,9410,9400,6470,6470,6470,6470,0,False,False,0.0,0,-,0,
디지틀조선,033130,4660,4475,1280,1280,1280,1280,0,False,False,0.0,0,-,0,
디케이락,105740,18300,16450,5610,5610,5610,5610,0,False,False,0.0,0,-,0,
디케이앤디,263020,13550,13550,4225,4225,4225,4225,0,False,False,0.0,0,-,0,
디케이티,290550,30850,29400,6850,6850,6850,6850,0,False,False,0.0,0,-,0,
디티알오토모티브,007340,39250,39250,23750,23750,23750,23750,0,False,False,0.0,0,-,0,
디티앤씨,187220,8620,8620,4495,4495,4495,4495,0,False,False,0.0,0,-,0,
디피씨,026890,21900,21000,18000,15510,14140,12770,0,False,False,1.0,14825,-,20210407,
딜리,131180,2050,2050,1125,1125,1125,1125,0,False,False,0.0,0,-,0,
라닉스,317120,18450,18450,14750,12710,11588,10466,0,False,False,0.0,0,-,20210108,
라온시큐어,042510,5140,5140,1680,1680,1680,1680,0,False,False,0.0,0,-,0,
라온피플,300120,31100,31100,13600,13600,13600,13600,0,False,False,0.0,0,-,0,
라이온켐텍,171120,13000,13000,6350,6350,6350,6350,0,False,False,0.0,0,-,0,
라이프시맨틱스,347700,25050,25050,17500,17500,17500,17500,0,False,False,0.0,0,-,0,
라파스,214260,38900,38900,20400,17580,16029,14478,0,False,False,0.0,0,-,20200527,
락앤락,115390,17000,17000,8800,8800,8800,8800,0,False,False,0.0,0,-,0,
램테크놀러지,171010,8550,7590,3925,3925,3925,3925,0,False,False,0.0,0,-,0,
랩지노믹스,084650,57800,29300,39250,33820,30834,27848,0,False,False,0.0,0,-,20200723,
러셀,217500,7140,7140,1165,1165,1165,1165,0,False,False,0.0,0,-,0,
레고켐바이오,141080,74900,74900,33483,28859,26316,23773,0,False,False,0.0,0,-,20200601,
레드캡투어,038390,32150,32150,10800,10800,10800,10800,0,False,False,0.0,0,-,0,
레몬,294140,21500,13800,12750,10992,10025,9058,0,False,False,0.0,0,-,20200402,
레이,228670,33000,33000,16075,16075,16075,16075,0,False,False,0.0,0,-,0,
레이언스,228850,14300,14300,8380,8380,8380,8380,0,False,False,0.0,0,-,0,
레이크머티리얼즈,281740,4340,4340,1045,1045,1045,1045,0,False,False,0.0,0,-,0,
레인보우로보틱스,277810,38250,38250,29750,25640,23380,21120,0,False,False,0.0,0,-,20210205,
로보로보,215100,6810,6240,5530,4768,4349,3930,0,False,False,0.0,0,-,20200521,
로보스타,090360,34950,34950,28750,24790,22612,20434,0,False,False,0.0,0,-,20210125,
로보티즈,108490,21450,21450,7220,7220,7220,7220,0,False,False,0.0,0,-,0,
로지시스,067730,12650,12650,8780,7568,6901,6234,0,False,False,0.0,0,-,20210224,
로체시스템즈,071280,7290,7290,3710,3710,3710,3710,0,False,False,0.0,0,-,0,
롯데관광개발,032350,22750,22750,8830,8830,8830,8830,0,False,False,0.0,0,-,0,
롯데손해보험,000400,2120,2120,1225,1225,1225,1225,0,False,False,0.0,0,-,0,
롯데쇼핑,023530,135000,135000,70000,70000,70000,70000,0,False,False,0.0,0,-,0,
롯데정밀화학,004000,75400,75400,26850,26850,26850,26850,0,False,False,0.0,0,-,0,
롯데정보통신,286940,44300,44300,21500,21500,21500,21500,0,False,False,0.0,0,-,0,
롯데제과,280360,165000,165000,105500,105500,105500,105500,0,False,False,0.0,0,-,0,
롯데지주,004990,43150,43150,37300,32140,29302,26464,0,False,False,0.0,0,-,20200428,
롯데칠성,005300,175500,175500,87900,87900,87900,87900,0,False,False,0.0,0,-,0,
롯데케미칼,011170,338000,338000,138500,138500,138500,138500,0,False,False,0.0,0,-,0,
롯데푸드,002270,488000,488000,237500,237500,237500,237500,0,False,False,0.0,0,-,0,
롯데하이마트,071840,45250,45250,14850,14850,14850,14850,0,False,False,0.0,0,-,0,
룽투코리아,060240,8760,8760,2980,2980,2980,2980,0,False,False,0.0,0,-,0,
리노공업,058470,179500,179500,75000,75000,75000,75000,0,False,False,0.0,0,-,0,
리노스,039980,1945,1945,905,905,905,905,0,False,False,0.0,0,-,0,
리드코프,012700,10350,10350,4355,4355,4355,4355,0,False,False,0.0,0,-,0,
리메드,302550,36300,34500,20000,20000,20000,20000,0,False,False,0.0,0,-,0,
린드먼아시아,277070,8100,8100,2265,2265,2265,2265,0,False,False,0.0,0,-,0,
링네트,042500,10900,10900,7910,6818,6217,5616,0,False,False,0.0,0,-,20200827,
링크제니시스,219420,9400,9400,4735,4735,4735,4735,0,False,False,0.0,0,-,0,
마니커에프앤지,195500,10524,8107,4656,4656,4656,4656,0,False,False,0.0,0,-,0,
마이크로컨텍솔,098120,8860,8860,2505,2505,2505,2505,0,False,False,0.0,0,-,0,
마이크로프랜드,147760,9630,9630,2590,2590,2590,2590,0,False,False,0.0,0,-,0,
만도,204320,89000,89000,20100,20100,20100,20100,0,False,False,0.0,0,-,0,
만호제강,001080,30450,30450,11250,11250,11250,11250,0,False,False,0.0,0,-,0,
맘스터치,220630,4280,4280,2090,2090,2090,2090,0,False,False,0.0,0,-,0,
매일유업,267980,87500,83400,64500,64500,64500,64500,0,False,False,0.0,0,-,0,
매일홀딩스,005990,12000,12000,7500,7500,7500,7500,0,False,False,0.0,0,-,0,
매커스,093520,7250,7250,2225,2225,2225,2225,0,False,False,0.0,0,-,0,
머큐리,100590,12650,11200,5620,5620,5620,5620,0,False,False,0.0,0,-,0,
멀티캠퍼스,067280,40000,40000,27150,27150,27150,27150,0,False,False,0.0,0,-,0,
메가스터디,072870,16300,16300,16300,14050,12812,11574,0,False,False,1.0,14050,-,20210414,
메가스터디교육,215200,69700,69700,40000,40000,40000,40000,0,False,False,0.0,0,-,0,
메가엠디,133750,7510,7510,5950,5128,4676,4224,0,False,False,0.0,0,-,20210414,
메드팩토,235980,134200,121900,19800,19800,19800,19800,0,False,False,0.0,0,-,0,
메디아나,041920,23000,18450,6920,6920,6920,6920,0,False,False,0.0,0,-,20200330,
메디포스트,078160,45300,45300,22000,22000,22000,22000,0,False,False,0.0,0,-,0,
메리츠금융지주,138040,21400,21400,7310,7310,7310,7310,0,False,False,0.0,0,-,0,
메리츠증권,008560,5050,5050,2705,2705,2705,2705,0,False,False,0.0,0,-,0,
메리츠화재,000060,21350,21350,11600,11600,11600,11600,0,False,False,0.0,0,-,0,
메타바이오메드,059210,3485,3180,1920,1920,1920,1920,0,False,False,0.0,0,-,0,
멕아이씨에스,058110,24088,20630,14172,12213,11136,10059,0,False,False,0.0,0,-,20200608,
명문제약,017180,11750,11750,9420,8118,7402,6686,0,False,False,0.0,0,-,20201221,
명신산업,009900,61400,61400,22550,19430,17714,15998,0,False,False,0.0,0,-,20201215,
모나리자,012690,7490,5780,4550,4550,4550,4550,0,False,False,0.0,0,-,20200219,
모나미,005360,10500,7120,8780,7568,6901,6234,0,False,False,0.0,0,-,20200727,
모다이노칩,080420,5600,4615,4735,4081,3721,3361,0,False,False,0.0,0,-,20201013,
모두투어,080160,31550,31550,9800,9800,9800,9800,0,False,False,0.0,0,-,0,
모바일리더,100030,29350,29350,11550,11550,11550,11550,0,False,False,0.0,0,-,0,
모바일어플라이언스,087260,6700,6340,2050,2050,2050,2050,0,False,False,0.0,0,-,0,
모베이스,101330,6500,6500,2450,2450,2450,2450,0,False,False,0.0,0,-,0,
모비릭스,348030,41000,41000,28000,28000,28000,28000,0,False,False,0.0,0,-,0,
모비스,250060,3565,3565,1365,1365,1365,1365,0,False,False,0.0,0,-,0,
모토닉,009680,16250,15600,5900,5900,5900,5900,0,False,False,0.0,0,-,20200901,
모트렉스,118990,8880,8880,4390,3784,3451,3118,0,False,False,0.0,0,-,20200914,
모헨즈,006920,7180,7180,2750,2750,2750,2750,0,False,False,0.0,0,-,0,
무림P&P,009580,6290,6290,2730,2730,2730,2730,0,False,False,0.0,0,-,0,
무림SP,001810,5200,5200,3025,2608,2379,2150,0,False,False,0.0,0,-,20201208,
무림페이퍼,009200,3440,3440,1750,1750,1750,1750,0,False,False,0.0,0,-,0,
무학,033920,9550,9550,4755,4755,4755,4755,0,False,False,0.0,0,-,0,
문배철강,008420,6600,6600,3510,3024,2757,2490,0,False,False,0.0,0,-,20201201,
미래나노텍,095500,5370,5370,1845,1845,1845,1845,0,False,False,0.0,0,-,0,
미래생명자원,218150,7310,7310,3925,3382,3083,2784,0,False,False,0.0,0,-,20210112,
미래에셋벤처투자,100790,11750,11750,8520,7344,6697,6050,0,False,False,0.0,0,-,20210312,
미래에셋생명,085620,4560,4560,2870,2870,2870,2870,0,False,False,0.0,0,-,0,
미래에셋증권,006800,11100,11100,4530,4530,4530,4530,0,False,False,0.0,0,-,0,
미래컴퍼니,049950,49400,49400,35650,30730,28024,25318,0,False,False,0.0,0,-,20200909,
미래테크놀로지,213090,12200,12200,6410,6410,6410,6410,0,False,False,0.0,0,-,0,
미스터블루,207760,15050,14000,10600,9136,8331,7526,0,False,False,0.0,0,-,20200602,
미원상사,002840,243500,243500,54200,54200,54200,54200,0,False,False,0.0,0,-,0,
미원에스씨,268280,204000,204000,68200,68200,68200,68200,0,False,False,0.0,0,-,0,
미원홀딩스,107590,189000,189000,38700,38700,38700,38700,0,False,False,0.0,0,-,0,
미원화학,134380,109000,109000,39400,39400,39400,39400,0,False,False,0.0,0,-,0,
미창석유,003650,94000,94000,47350,47350,47350,47350,0,False,False,0.0,0,-,0,
미코,059090,21550,17750,7600,7600,7600,7600,0,False,False,0.0,0,-,0,
미투온,201490,9230,7440,4005,4005,4005,4005,0,False,False,0.0,0,-,0,
미투젠,950190,36650,28550,25350,25350,25350,25350,0,False,False,0.0,0,-,0,
민앤지,214180,20950,20950,8670,8670,8670,8670,0,False,False,0.0,0,-,0,
바디텍메드,206640,39700,28800,29150,25130,22919,20708,0,False,False,0.0,0,-,20200827,
바이넥스,053030,39400,38800,28750,24790,22612,20434,0,False,False,0.0,0,-,20200825,
바이브컴퍼니,301300,49400,37750,31300,31300,31300,31300,0,False,False,0.0,0,-,20201105,
바이오니아,064550,35200,23200,15900,13710,12506,11302,0,False,False,0.0,0,-,20200331,
바이오다인,314930,87400,87400,37200,37200,37200,37200,0,False,False,0.0,0,-,20210414,
바이오로그디바이스,208710,4930,4930,1200,1200,1200,1200,0,False,False,0.0,0,-,0,
바이오솔루션,086820,37800,33650,16300,16300,16300,16300,0,False,False,0.0,0,-,0,
바이오스마트,038460,16250,10400,3115,3115,3115,3115,0,False,False,0.0,0,-,20201027,
바이오톡스텍,086040,22350,20550,16050,13830,12609,11388,0,False,False,0.0,0,-,20201119,
바텍,043150,35300,35300,18300,18300,18300,18300,0,False,False,0.0,0,-,20200727,
박셀바이오,323990,299700,299700,10375,10375,10375,10375,0,False,False,0.0,0,-,20210224,
방림,003610,3090,3090,1400,1400,1400,1400,0,False,False,0.0,0,-,0,
배럴,267790,13300,13300,7250,7250,7250,7250,0,False,False,0.0,0,-,0,
백광산업,001340,6120,6120,2130,2130,2130,2130,0,False,False,0.0,0,-,0,
백금T&A,046310,4700,4700,3370,2905,2649,2393,0,False,False,0.0,0,-,20201210,
백산,035150,11950,11950,4435,4435,4435,4435,0,False,False,0.0,0,-,0,
버킷스튜디오,066410,2965,2715,1245,1245,1245,1245,0,False,False,0.0,0,-,0,
범양건영,002410,7950,5930,2065,2065,2065,2065,0,False,False,0.0,0,-,0,
베뉴지,019010,2920,2920,1055,1055,1055,1055,0,False,False,0.0,0,-,0,
벽산,007210,5400,5400,3795,3270,2981,2692,0,False,False,0.0,0,-,20210408,
보광산업,225530,8720,8200,7020,6048,5513,4978,0,False,False,0.0,0,-,20200730,
보라티알,250000,20600,20600,5160,5160,5160,5160,0,False,False,0.0,0,-,20200818,
보락,002760,3150,2735,2615,2255,2057,1859,0,False,False,0.0,0,-,20200911,
보령제약,003850,29453,29453,25245,21752,19831,17910,0,False,False,0.0,0,-,20210111,
보성파워텍,006910,3680,3680,1250,1250,1250,1250,0,False,False,0.0,0,-,0,
보해양조,000890,1710,1710,1540,1327,1210,1093,0,False,False,0.0,0,-,20210409,
본느,226340,4085,4085,2125,2125,2125,2125,0,False,False,0.0,0,-,0,
부광약품,003000,42537,32714,23165,19957,18193,16429,0,False,False,0.0,0,-,20200331,
부국증권,001270,27450,27450,16050,16050,16050,16050,0,False,False,0.0,0,-,0,
부국철강,026940,6790,5610,2495,2495,2495,2495,0,False,False,0.0,0,-,0,
부방,014470,4795,4795,3755,3236,2951,2666,0,False,False,0.0,0,-,20210330,
부산가스,015350,76900,76900,27650,27650,27650,27650,0,False,False,0.0,0,-,0,
부산산업,011390,156500,156500,82500,82500,82500,82500,0,False,False,0.0,0,-,0,
부스타,008470,8720,8720,3405,3405,3405,3405,0,False,False,0.0,0,-,0,
뷰노,338220,39350,39350,29650,29650,29650,29650,0,False,False,0.0,0,-,0,
뷰웍스,100120,40850,40850,21750,21750,21750,21750,0,False,False,0.0,0,-,0,
브랜드엑스코퍼레이션,337930,14350,13250,11600,11600,11600,11600,0,False,False,0.0,0,-,0,
브리지텍,064480,6160,6160,1695,1695,1695,1695,0,False,False,0.0,0,-,0,
브릿지바이오테라퓨틱스,288330,19300,16850,9611,9611,9611,9611,0,False,False,0.0,0,-,0,
브이원텍,251630,13850,13850,5060,5060,5060,5060,0,False,False,0.0,0,-,0,
브이티지엠피,018290,9900,9900,7800,7800,7800,7800,0,False,False,0.0,0,-,0,
비나텍,126340,62556,62000,15734,15734,15734,15734,0,False,False,0.0,0,-,0,
비덴트,121800,16450,16450,13150,11350,10360,9370,0,False,False,0.0,0,-,20210222,
비비씨,318410,27650,23600,22300,22300,22300,22300,0,False,False,0.0,0,-,0,
비상교육,100220,11650,11650,9460,8152,7433,6714,0,False,False,0.0,0,-,20210414,
비씨월드제약,200780,28650,28650,27200,23450,21388,19326,0,False,False,0.0,0,-,20200330,
비아트론,141000,13650,13650,6510,6510,6510,6510,0,False,False,0.0,0,-,0,
비에이치,090460,26950,24600,26700,23010,20980,18950,0,False,False,0.0,0,-,20200715,
비엠티,086670,15700,15700,5100,5100,5100,5100,0,False,False,0.0,0,-,0,
비올,335890,3450,2770,2185,2185,2185,2185,0,False,False,0.0,0,-,0,
비즈니스온,138580,24750,24750,9520,9520,9520,9520,0,False,False,0.0,0,-,0,
비츠로셀,082920,20750,17000,12050,12050,12050,12050,0,False,False,0.0,0,-,0,
비츠로테크,042370,14150,14150,10250,8834,8055,7276,0,False,False,0.0,0,-,20200729,
비트컴퓨터,032850,15600,14750,7390,6370,5809,5248,0,False,False,0.0,0,-,20200408,
비피도,238200,14450,14450,7490,7490,7490,7490,0,False,False,0.0,0,-,0,
빅솔론,093190,5690,5690,4050,4050,4050,4050,0,False,False,0.0,0,-,0,
빅텍,065450,14850,8630,6240,5376,4901,4426,0,False,False,0.0,0,-,20200615,
빙그레,005180,67000,65400,42250,42250,42250,42250,0,False,False,0.0,0,-,0,
